tconst,primaryTitle,titleType,genres,averageRating,numVotes,country,rt_rating,mc_rating
tt0116654,The Island of Dr. Moreau,movie,"Horror,Sci-Fi,Thriller",4.6,32750.0,USA,23,
tt0095882,Police Academy 5: Assignment: Miami Beach,movie,"Comedy,Crime",4.6,35222.0,USA,0,18
tt0097388,Friday the 13th Part VIII: Jason Takes Manhattan,movie,"Adventure,Horror,Thriller",4.6,36474.0,"Canada, USA",11,14
tt0132245,Driven,movie,"Action,Drama,Sport",4.6,40537.0,"USA, Canada, Australia",14,29
tt1114677,Hannah Montana: The Movie,movie,"Comedy,Drama,Family",4.6,41363.0,USA,43,47
tt0155975,Psycho,movie,"Horror,Mystery,Thriller",4.6,47365.0,USA,38,47
tt0240515,Freddy Got Fingered,movie,Comedy,4.6,47698.0,USA,11,13
tt2109184,Paranormal Activity 4,movie,"Horror,Mystery",4.6,64717.0,USA,23,40
tt0426592,Superhero Movie,movie,"Action,Comedy,Sci-Fi",4.6,66510.0,USA,17,33
tt4465564,Fifty Shades Darker,movie,"Drama,Romance",4.6,97169.0,"USA, China, Japan",11,33
tt0758730,Aliens vs. Predator: Requiem,movie,"Action,Horror,Sci-Fi",4.6,120452.0,"USA, Mexico",12,29
tt0290212,Full Frontal,movie,"Comedy,Romance",4.7,10980.0,USA,39,45
tt0156841,The Next Best Thing,movie,"Comedy,Drama,Romance",4.7,11158.0,USA,19,25
tt4961380,House on Willow Street,movie,"Action,Crime,Horror",4.7,11805.0,South Africa,50,
tt0433442,The Return,movie,"Horror,Mystery,Thriller",4.7,11884.0,USA,16,38
tt0106471,Boxing Helena,movie,"Drama,Mystery,Romance",4.7,11912.0,USA,17,26
tt5539054,You Get Me,movie,"Crime,Drama,Romance",4.7,12490.0,USA,,
tt0844993,Hoodwinked Too! Hood vs. Evil,movie,"Adventure,Animation,Comedy",4.7,12743.0,USA,11,20
tt0250310,Corky Romano,movie,"Comedy,Crime",4.7,12981.0,USA,7,20
tt0326769,Biker Boyz,movie,"Action,Drama",4.7,13208.0,USA,22,36
tt0080391,Attack of the Killer Tomatoes!,movie,"Adventure,Comedy,Horror",4.7,13354.0,USA,27,9
tt9173418,Brahms: The Boy II,movie,"Drama,Horror,Mystery",4.7,14864.0,"USA, China, Canada, Australia",11,29
tt1801552,Gotti,movie,"Biography,Crime,Drama",4.7,14883.0,"Canada, USA",0,24
tt0297162,Half Past Dead,movie,"Action,Crime,Thriller",4.7,15341.0,"USA, Germany",3,23
tt0086361,Staying Alive,movie,"Drama,Music,Romance",4.7,15469.0,USA,0,23
tt2124787,Final Girl,movie,"Horror,Thriller",4.7,15510.0,"Canada, USA",31,
tt0144814,The Rage: Carrie 2,movie,"Horror,Sci-Fi,Thriller",4.7,16272.0,USA,,42
tt0492486,Shrooms,movie,"Comedy,Horror,Mystery",4.7,16453.0,"Ireland, UK, Denmark",22,
tt0095889,Poltergeist III,movie,"Horror,Thriller",4.7,18101.0,USA,17,40
tt1053859,The Grudge 3,movie,"Horror,Mystery,Thriller",4.7,18192.0,"USA, Japan",,
tt6774786,Occupation,movie,"Action,Drama,Sci-Fi",4.7,18263.0,Australia,48,45
tt1935896,The ABCs of Death,movie,"Comedy,Horror",4.7,18834.0,"USA, New Zealand",37,43
tt6199572,Capone,movie,"Biography,Crime,Drama",4.7,19062.0,"Canada, USA",40,46
tt0115986,The Crow: City of Angels,movie,"Action,Crime,Fantasy",4.7,20007.0,USA,11,
tt0338763,Battle Royale II,movie,"Action,Drama,Thriller",4.7,20124.0,Japan,30,
tt2828996,A Haunted House 2,movie,"Comedy,Fantasy,Horror",4.7,20986.0,USA,8,17
tt1901024,Dark Crimes,movie,"Crime,Drama,Thriller",4.7,21059.0,"USA, Poland, UK",0,24
tt1603257,ATM,movie,"Horror,Thriller",4.7,23436.0,"USA, Canada",12,34
tt1193516,Recep Ivedik,movie,"Adventure,Comedy",4.7,25642.0,Turkey,,
tt0361467,Confessions of a Teenage Drama Queen,movie,"Comedy,Family,Music",4.7,28540.0,"Germany, USA",14,33
tt0270980,My Boss's Daughter,movie,"Comedy,Romance",4.7,29041.0,USA,8,15
tt0366174,Anacondas: The Hunt for the Blood Orchid,movie,"Action,Adventure,Horror",4.7,30740.0,"USA, Australia",26,40
tt0368578,Are We There Yet?,movie,"Adventure,Comedy,Family",4.7,31073.0,"USA, Canada",12,27
tt3256226,IO,movie,"Adventure,Drama,Sci-Fi",4.7,32951.0,USA,33,40
tt0419946,The Marine,movie,"Action,Comedy,Drama",4.7,33401.0,USA,17,45
tt3181822,The Boy Next Door,movie,Thriller,4.7,40777.0,USA,12,30
tt2528814,God's Not Dead,movie,Drama,4.7,41988.0,USA,12,16
tt0240462,Dr. Dolittle 2,movie,"Comedy,Family,Fantasy",4.7,44426.0,USA,42,49
tt0091225,Howard the Duck,movie,"Action,Adventure,Comedy",4.7,45539.0,USA,14,28
tt0100050,Look Who's Talking Too,movie,"Comedy,Family,Romance",4.7,45850.0,USA,13,
tt0367652,Deuce Bigalow: European Gigolo,movie,Comedy,4.7,50027.0,USA,9,23
tt1075747,Jonah Hex,movie,"Action,Drama,Fantasy",4.7,57389.0,USA,12,33
tt0110216,Junior,movie,"Comedy,Romance,Sci-Fi",4.7,67372.0,USA,37,59
tt1608290,Zoolander 2,movie,"Action,Adventure,Comedy",4.7,67391.0,"USA, Italy",22,34
tt0130018,I Still Know What You Did Last Summer,movie,"Horror,Mystery",4.7,71858.0,"USA, Mexico",7,21
tt0357277,Elektra,movie,"Action,Adventure,Crime",4.7,90303.0,"Canada, USA, Switzerland",11,34
tt1407049,Altitude,movie,"Horror,Mystery,Sci-Fi",4.8,10123.0,"Canada, USA",,
tt1945062,About Cherry,movie,Drama,4.8,10241.0,USA,14,33
tt0270707,The Truth About Charlie,movie,"Mystery,Thriller",4.8,10337.0,"Germany, USA",34,55
tt0160484,Lost Souls,movie,"Drama,Horror,Thriller",4.8,10822.0,USA,8,16
tt1756851,Twixt,movie,"Comedy,Fantasy,Horror",4.8,10847.0,USA,26,40
tt1231287,Labor Pains,movie,"Comedy,Romance",4.8,11224.0,USA,0,
tt1132449,Lay the Favorite,movie,"Comedy,Drama,Romance",4.8,11519.0,"USA, UK, France",18,38
tt1780762,Aftershock,movie,"Action,Adventure,Horror",4.8,11637.0,"USA, Chile",40,39
tt8461224,The Tax Collector,movie,"Action,Crime,Drama",4.8,11903.0,USA,18,22
tt1705952,Tarzan,movie,"Action,Adventure,Animation",4.8,12407.0,"Germany, USA",20,
tt2386237,Malevolent,movie,"Horror,Mystery,Thriller",4.8,12573.0,UK,93,
tt0283632,They,movie,"Horror,Mystery,Thriller",4.8,12733.0,"USA, Canada",39,31
tt5689068,Killing Gunther,movie,"Action,Comedy,Thriller",4.8,12969.0,USA,46,53
tt0108539,Weekend at Bernie's II,movie,"Adventure,Comedy,Fantasy",4.8,13290.0,USA,10,16
tt0772193,Primeval,movie,"Action,Adventure,Crime",4.8,13668.0,USA,19,35
tt1935897,Amityville: The Awakening,movie,"Horror,Thriller",4.8,13705.0,USA,30,42
tt4565520,The Layover,movie,"Comedy,Romance",4.8,14241.0,USA,0,15
tt0246544,The Musketeer,movie,"Action,Adventure,Romance",4.8,14414.0,"Germany, Luxembourg, UK, USA",11,27
tt0484562,The Seeker: The Dark Is Rising,movie,"Adventure,Drama,Family",4.8,15245.0,USA,,38
tt1975159,Flight 7500,movie,"Drama,Horror,Sci-Fi",4.8,15542.0,"Japan, USA",72,
tt0166276,Monkeybone,movie,"Animation,Comedy,Fantasy",4.8,17478.0,USA,19,40
tt2784512,Zombeavers,movie,"Action,Comedy,Fantasy",4.8,17794.0,USA,71,44
tt1524575,The Vatican Tapes,movie,"Horror,Thriller",4.8,19704.0,USA,20,38
tt0872230,My Soul to Take,movie,"Horror,Mystery,Thriller",4.8,20219.0,USA,10,25
tt0467110,Underdog,movie,"Action,Adventure,Comedy",4.8,21201.0,USA,16,37
tt0411705,9 Songs,movie,"Drama,Music,Romance",4.8,22171.0,UK,24,43
tt0231402,Crocodile Dundee in Los Angeles,movie,"Action,Adventure,Comedy",4.8,24497.0,"Australia, USA",11,37
tt0335121,Godsend,movie,"Drama,Fantasy,Horror",4.8,25395.0,"Canada, USA",4,24
tt0107387,Leprechaun,movie,"Comedy,Fantasy,Horror",4.8,25818.0,USA,27,17
tt0411951,Tekken,movie,"Action,Crime,Drama",4.8,27011.0,"Japan, USA",0,
tt2339741,The Woman in Black 2: Angel of Death,movie,"Drama,Horror,Thriller",4.8,27575.0,"UK, Canada",23,42
tt0454919,Pulse,movie,"Horror,Sci-Fi,Thriller",4.8,28897.0,"USA, Romania, South Africa",11,27
tt4986098,The Titan,movie,"Drama,Mystery,Romance",4.8,30070.0,"UK, Spain, USA, Germany",20,33
tt0326856,Envy,movie,Comedy,4.8,30681.0,USA,8,31
tt0108308,Teenage Mutant Ninja Turtles III,movie,"Action,Adventure,Comedy",4.8,32284.0,"USA, Hong Kong",19,40
tt0119013,Double Team,movie,"Action,Comedy,Sci-Fi",4.8,33376.0,"USA, Hong Kong",11,44
tt0113253,Halloween: The Curse of Michael Myers,movie,"Horror,Thriller",4.8,34854.0,USA,9,10
tt0452681,The Santa Clause 3: The Escape Clause,movie,"Adventure,Comedy,Family",4.8,35129.0,"USA, Canada",17,32
tt4191580,Meet the Blacks,movie,"Comedy,Horror",4.8,36220.0,USA,17,26
tt0089173,Friday the 13th: A New Beginning,movie,"Horror,Mystery,Thriller",4.8,36870.0,USA,18,16
tt1265990,The Roommate,movie,Thriller,4.8,37848.0,USA,3,23
tt0881891,All About Steve,movie,"Comedy,Romance",4.8,41172.0,USA,6,17
tt3387542,The Forest,movie,"Horror,Mystery,Thriller",4.8,41663.0,USA,10,34
tt0421729,Big Momma's House 2,movie,"Comedy,Crime",4.8,42394.0,USA,5,34
tt0387575,Seed of Chucky,movie,"Comedy,Fantasy,Horror",4.8,43163.0,"USA, UK, Romania",34,46
tt0398913,DOA: Dead or Alive,movie,"Action,Adventure,Mystery",4.8,44295.0,"UK, Germany, Japan, USA",33,38
tt0400497,Herbie Fully Loaded,movie,"Adventure,Comedy,Family",4.8,46743.0,USA,41,47
tt2479478,The Ridiculous 6,movie,"Action,Adventure,Comedy",4.8,47035.0,USA,0,18
tt1572315,Texas Chainsaw,movie,"Horror,Thriller",4.8,48035.0,USA,19,
tt1139668,The Unborn,movie,"Horror,Mystery,Thriller",4.8,50722.0,USA,10,30
tt1311067,Halloween II,movie,Horror,4.8,52310.0,USA,22,35
tt0255798,The Animal,movie,"Comedy,Sci-Fi",4.8,59036.0,USA,30,43
tt0831887,The Spirit,movie,"Action,Crime,Fantasy",4.8,60628.0,USA,14,30
tt0333780,"Legally Blonde 2: Red, White & Blonde",movie,Comedy,4.8,64550.0,USA,36,47
tt0374536,Bewitched,movie,"Comedy,Fantasy,Romance",4.8,71215.0,USA,24,34
tt0118615,Anaconda,movie,"Action,Adventure,Horror",4.8,101151.0,USA,38,37
tt1815862,After Earth,movie,"Action,Adventure,Sci-Fi",4.8,196983.0,USA,12,33
tt1259571,The Twilight Saga: New Moon,movie,"Adventure,Drama,Fantasy",4.8,275421.0,USA,29,44
tt11240506,Nobody Sleeps in the Woods Tonight,movie,"Horror,Thriller",4.9,10049.0,Poland,67,
tt1268987,Operation: Endgame,movie,"Action,Comedy",4.9,10482.0,USA,,
tt2215285,Madea's Witness Protection,movie,"Comedy,Crime,Drama",4.9,10589.0,USA,19,42
tt3082898,Kickboxer: Vengeance,movie,"Action,Crime,Drama",4.9,11097.0,USA,41,37
tt0120390,Turbulence,movie,"Action,Thriller",4.9,11310.0,USA,17,
tt0306734,The Divorce,movie,"Comedy,Drama,Romance",4.9,11322.0,USA,36,51
tt0132910,The Crow: Salvation,movie,"Action,Crime,Fantasy",4.9,11336.0,"Germany, USA",20,
tt4558376,Downhill,movie,"Comedy,Drama",4.9,11365.0,USA,37,49
tt0476958,Amusement,movie,"Crime,Horror,Mystery",4.9,11558.0,USA,,
tt0389328,Rise: Blood Hunter,movie,"Action,Crime,Horror",4.9,11827.0,USA,33,
tt0162983,Hanging Up,movie,"Comedy,Drama",4.9,12415.0,"Germany, USA",12,33
tt1785635,The Vault,movie,"Crime,Horror,Mystery",4.9,12845.0,USA,27,50
tt2193265,Welcome to the Jungle,movie,"Action,Adventure,Comedy",4.9,12902.0,"Puerto Rico, USA, UK",22,25
tt0409011,Lovewrecked,movie,"Adventure,Comedy,Romance",4.9,14465.0,USA,14,
tt0120724,Knock Off,movie,"Action,Crime,Thriller",4.9,14715.0,"Aruba, Hong Kong, USA",10,37
tt1911662,Vehicle 19,movie,"Action,Thriller",4.9,15070.0,USA,23,29
tt0865554,The Informers,movie,"Crime,Drama,Thriller",4.9,16437.0,"Germany, USA",12,20
tt0134983,Supernova,movie,"Horror,Sci-Fi,Thriller",4.9,17655.0,"USA, Switzerland",10,19
tt0315824,The Big Bounce,movie,"Comedy,Crime",4.9,18106.0,USA,15,42
tt0360556,Fahrenheit 451,movie,"Drama,Sci-Fi,Thriller",4.9,19146.0,USA,31,
tt0120701,Holy Man,movie,"Comedy,Drama",4.9,19727.0,USA,12,41
tt0105128,Pet Sematary II,movie,"Fantasy,Horror",4.9,20878.0,USA,22,35
tt1134854,Survival of the Dead,movie,"Comedy,Drama,Horror",4.9,21158.0,"USA, Canada",30,43
tt0102719,Problem Child 2,movie,"Comedy,Family",4.9,21781.0,USA,8,
tt0104009,Cool World,movie,"Animation,Comedy,Fantasy",4.9,22509.0,USA,4,28
tt0480271,Van Wilder 2: The Rise of Taj,movie,"Comedy,Romance",4.9,22894.0,"USA, Romania",7,21
tt1452628,Vanishing on 7th Street,movie,"Horror,Mystery,Thriller",4.9,25788.0,USA,48,50
tt0242998,Valentine,movie,"Horror,Mystery,Thriller",4.9,27288.0,USA,12,18
tt0285462,Boat Trip,movie,Comedy,4.9,31015.0,"USA, Germany",7,18
tt0118747,Blues Brothers 2000,movie,"Action,Comedy,Crime",4.9,32691.0,USA,46,
tt0219653,Dracula 2000,movie,"Action,Fantasy,Horror",4.9,33234.0,USA,,26
tt0211181,102 Dalmatians,movie,"Adventure,Comedy,Family",4.9,36601.0,"USA, UK",31,35
tt1366365,The Cold Light of Day,movie,"Action,Thriller",4.9,36789.0,"USA, Spain",4,22
tt1314228,Did You Hear About the Morgans?,movie,"Comedy,Drama,Romance",4.9,39624.0,USA,12,27
tt0265087,Black Knight,movie,"Adventure,Comedy,Fantasy",4.9,39651.0,USA,15,32
tt0104437,"Honey, I Blew Up the Kid",movie,"Adventure,Comedy,Family",4.9,43130.0,USA,40,50
tt0983946,Fantasy Island,movie,"Action,Adventure,Fantasy",4.9,44140.0,USA,8,22
tt0101917,Freddy's Dead: The Final Nightmare,movie,"Fantasy,Horror",4.9,44548.0,USA,24,39
tt2103254,Tammy,movie,"Comedy,Romance",4.9,50343.0,USA,24,39
tt0228333,Ghosts of Mars,movie,"Action,Horror,Sci-Fi",4.9,53231.0,USA,23,35
tt1029360,Poltergeist,movie,"Horror,Thriller",4.9,56953.0,"USA, Canada",30,47
tt1093357,The Darkest Hour,movie,"Action,Adventure,Horror",4.9,60036.0,"USA, Russia",12,18
tt0962726,High School Musical 3: Senior Year,movie,"Comedy,Drama,Family",4.9,60599.0,USA,64,57
tt0114436,Showgirls,movie,Drama,4.9,65416.0,"France, USA",23,16
tt5033998,Charlie's Angels,movie,"Action,Adventure,Comedy",4.9,66122.0,"Germany, USA",52,52
tt1320261,Gulliver's Travels,movie,"Adventure,Comedy,Family",4.9,68095.0,USA,20,33
tt0109813,The Flintstones,movie,"Comedy,Family,Fantasy",4.9,79025.0,USA,22,38
tt3605418,Knock Knock,movie,"Drama,Thriller",4.9,89674.0,"USA, Chile, Israel",37,53
tt1045778,Year One,movie,Comedy,4.9,95683.0,USA,14,34
tt0305357,Charlie's Angels: Full Throttle,movie,"Action,Adventure,Comedy",4.9,125375.0,USA,41,48
tt0120891,Wild Wild West,movie,"Action,Comedy,Sci-Fi",4.9,156997.0,USA,16,38
tt1324999,The Twilight Saga: Breaking Dawn - Part 1,movie,"Adventure,Drama,Fantasy",4.9,232476.0,USA,25,45
tt0117283,The Pallbearer,movie,"Comedy,Romance",5.0,10106.0,USA,48,
tt0084814,Trail of the Pink Panther,movie,"Comedy,Crime,Mystery",5.0,10128.0,"UK, USA",23,43
tt0219952,Lucky Numbers,movie,"Comedy,Crime",5.0,10289.0,"France, USA",22,31
tt0099697,Graveyard Shift,movie,Horror,5.0,10843.0,"USA, Japan",0,28
tt2690138,The D Train,movie,"Comedy,Drama",5.0,10859.0,"UK, USA",53,
tt5884234,First Kill,movie,"Action,Thriller",5.0,11223.0,"UK, Canada, USA",15,39
tt2070862,Temptation: Confessions of a Marriage Counselor,movie,"Drama,Thriller",5.0,11769.0,USA,17,26
tt0239949,Say It Isn't So,movie,"Comedy,Romance",5.0,13062.0,USA,8,21
tt0110123,In the Army Now,movie,"Comedy,War",5.0,13290.0,USA,6,
tt2072230,Attack on Titan Part 1,movie,"Action,Adventure,Drama",5.0,13322.0,Japan,47,
tt1653690,Ong Bak 3,movie,Action,5.0,13628.0,Thailand,50,38
tt0186975,Down to You,movie,"Comedy,Drama,Romance",5.0,14926.0,USA,3,13
tt0330099,The Brown Bunny,movie,Drama,5.0,15084.0,"USA, Japan",47,51
tt0120662,Eye of the Beholder,movie,"Drama,Mystery,Thriller",5.0,15157.0,"Canada, UK, Australia, USA",9,29
tt2960930,Extraterrestrial,movie,"Action,Horror,Mystery",5.0,15440.0,Canada,28,38
tt0811106,The Ten,movie,"Comedy,Romance",5.0,16577.0,"USA, Mexico",35,50
tt2923316,American Heist,movie,"Action,Crime,Drama",5.0,16766.0,"Canada, Luxembourg",13,23
tt0106400,The Beverly Hillbillies,movie,"Comedy,Family",5.0,18119.0,USA,24,37
tt2974918,Alvin and the Chipmunks: The Road Chip,movie,"Adventure,Animation,Comedy",5.0,18495.0,USA,15,33
tt5322012,Wish Upon,movie,"Drama,Fantasy,Horror",5.0,19729.0,"USA, Canada",19,32
tt1659343,Universal Soldier: Day of Reckoning,movie,"Action,Horror,Mystery",5.0,19988.0,USA,56,58
tt1766094,So Undercover,movie,"Action,Comedy,Crime",5.0,20011.0,USA,6,
tt1742650,I Don't Know How She Does It,movie,"Comedy,Romance",5.0,20040.0,USA,17,38
tt0430770,The Women,movie,"Comedy,Drama",5.0,21182.0,USA,14,27
tt1151922,Miss March,movie,"Comedy,Romance",5.0,21221.0,USA,5,7
tt2620590,Leatherface,movie,"Crime,Horror,Thriller",5.0,21765.0,USA,29,40
tt0331468,Cold Creek Manor,movie,"Drama,Mystery,Thriller",5.0,22200.0,"USA, Canada, UK",12,37
tt0363282,New York Minute,movie,"Comedy,Crime,Family",5.0,22876.0,USA,11,33
tt7329656,47 Meters Down: Uncaged,movie,"Adventure,Drama,Horror",5.0,23655.0,"UK, USA",45,43
tt2401807,Rage,movie,"Action,Crime,Thriller",5.0,24099.0,"USA, France",12,28
tt0790604,Deck the Halls,movie,"Comedy,Family",5.0,24415.0,USA,6,28
tt0106375,Beethoven's 2nd,movie,"Comedy,Family,Romance",5.0,27259.0,USA,23,
tt0120458,Virus,movie,"Action,Horror,Sci-Fi",5.0,27642.0,"USA, UK, Germany, Japan, France",12,19
tt0282209,Darkness Falls,movie,"Fantasy,Horror,Mystery",5.0,31260.0,"USA, Australia",9,23
tt1198138,Obsessed,movie,"Drama,Romance,Thriller",5.0,31445.0,USA,19,25
tt0257516,Cursed,movie,"Comedy,Horror",5.0,31998.0,"Germany, USA",,31
tt0117331,The Phantom,movie,"Action,Adventure,Comedy",5.0,33437.0,"Australia, USA",43,
tt1649444,[REC] 3: Genesis,movie,"Horror,Thriller",5.0,34564.0,Spain,42,45
tt0765476,Meet Dave,movie,"Adventure,Comedy,Family",5.0,40019.0,USA,20,43
tt0455499,Garfield: A Tail of Two Kitties,movie,"Adventure,Animation,Comedy",5.0,41367.0,"UK, USA",12,37
tt2473682,Paranormal Activity: The Marked Ones,movie,"Horror,Mystery",5.0,41610.0,USA,39,42
tt0093756,Police Academy 4: Citizens on Patrol,movie,"Comedy,Crime",5.0,41878.0,USA,0,26
tt1540011,Blair Witch,movie,"Horror,Mystery,Thriller",5.0,43958.0,"Canada, USA",37,47
tt0808510,Tooth Fairy,movie,"Comedy,Family,Fantasy",5.0,44706.0,"USA, Canada",17,36
tt2243537,A Haunted House,movie,"Comedy,Fantasy,Horror",5.0,45634.0,USA,9,20
tt5246700,How It Ends,movie,"Action,Drama,Mystery",5.0,47709.0,USA,17,36
tt0085636,Halloween III: Season of the Witch,movie,"Horror,Mystery,Sci-Fi",5.0,49757.0,USA,43,50
tt1273235,A Serbian Film,movie,"Horror,Mystery,Thriller",5.0,61263.0,Serbia,47,
tt0938330,Silent Hill: Revelation,movie,"Horror,Mystery,Thriller",5.0,62231.0,Canada,10,16
tt1991245,Chernobyl Diaries,movie,"Horror,Mystery,Thriller",5.0,65377.0,USA,18,
tt0086393,Superman III,movie,"Action,Adventure,Comedy",5.0,68213.0,"UK, USA",29,44
tt0171363,The Haunting,movie,"Fantasy,Horror,Mystery",5.0,74524.0,"USA, UK",17,42
tt0356634,Garfield,movie,"Adventure,Animation,Comedy",5.0,83302.0,USA,15,27
tt1325004,The Twilight Saga: Eclipse,movie,"Action,Adventure,Drama",5.0,237286.0,USA,48,58
tt0401815,Tamara,movie,"Drama,Fantasy,Horror",5.1,10125.0,Canada,32,34
tt2205401,Addicted,movie,"Drama,Thriller",5.1,10397.0,USA,7,32
tt1578882,Elephant White,movie,"Action,Crime,Thriller",5.1,10697.0,USA,,
tt0979434,Lottery Ticket,movie,Comedy,5.1,10885.0,USA,34,50
tt6495770,Action Point,movie,Comedy,5.1,10888.0,"USA, South Africa",16,36
tt1427298,The Human Race,movie,"Action,Comedy,Horror",5.1,10942.0,USA,42,32
tt0988849,Donkey Punch,movie,"Crime,Drama,Horror",5.1,11003.0,UK,52,43
tt4419364,Holidays,movie,"Fantasy,Horror,Mystery",5.1,11006.0,"USA, Ireland",50,50
tt1646926,Open Season 3,movie,"Adventure,Animation,Comedy",5.1,11043.0,USA,,
tt2885364,Willow Creek,movie,"Horror,Mystery,Thriller",5.1,11149.0,USA,80,62
tt1757742,Apartment 143,movie,"Horror,Thriller",5.1,11280.0,Spain,17,
tt0086129,Porky's II: The Next Day,movie,Comedy,5.1,11683.0,"Canada, USA",11,38
tt2091478,Air,movie,"Drama,Sci-Fi,Thriller",5.1,12060.0,USA,17,33
tt1403988,The Romantics,movie,"Comedy,Drama,Romance",5.1,12065.0,USA,14,43
tt0184907,Snow Day,movie,"Adventure,Comedy,Family",5.1,12120.0,USA,29,34
tt0365125,A Dirty Shame,movie,Comedy,5.1,12690.0,USA,,56
tt9898858,Coffee & Kareem,movie,"Action,Comedy,Crime",5.1,12916.0,USA,21,35
tt0265808,Stealing Harvard,movie,"Comedy,Crime",5.1,12937.0,USA,9,25
tt2948790,Return to Sender,movie,"Drama,Thriller",5.1,12980.0,USA,14,23
tt9134216,Playing with Fire,movie,"Comedy,Family",5.1,13007.0,USA,24,24
tt0455362,The Breed,movie,"Action,Comedy,Horror",5.1,13034.0,"Germany, South Africa, USA",27,
tt5598292,Polaroid,movie,"Drama,Horror,Mystery",5.1,13080.0,"USA, Norway, Canada",0,
tt3836512,Ratter,movie,"Drama,Horror,Thriller",5.1,13136.0,USA,60,
tt0120764,My Favorite Martian,movie,"Comedy,Family,Sci-Fi",5.1,13345.0,USA,12,33
tt3622110,Don't Knock Twice,movie,"Drama,Fantasy,Horror",5.1,13446.0,UK,23,45
tt2372251,Down a Dark Hall,movie,"Drama,Fantasy,Horror",5.1,13692.0,"Spain, USA",48,56
tt0093857,Revenge of the Nerds II: Nerds in Paradise,movie,Comedy,5.1,14077.0,USA,7,28
tt0163983,Bless the Child,movie,"Crime,Drama,Horror",5.1,14459.0,"USA, Germany",3,17
tt1013860,Dylan Dog: Dead of Night,movie,"Action,Comedy,Crime",5.1,15024.0,USA,7,31
tt3462710,Unforgettable,movie,"Drama,Thriller",5.1,15026.0,USA,28,45
tt0099994,Leatherface: Texas Chainsaw Massacre III,movie,"Horror,Thriller",5.1,15563.0,USA,19,30
tt0087032,Cannonball Run II,movie,"Action,Comedy",5.1,15691.0,"USA, Hong Kong",13,13
tt0234829,Summer Catch,movie,"Comedy,Drama,Romance",5.1,15724.0,USA,8,21
tt0411475,Hell Ride,movie,"Action,Drama,Thriller",5.1,15744.0,USA,10,25
tt0349467,Freedomland,movie,"Crime,Drama,Mystery",5.1,16064.0,USA,23,43
tt1016075,Fame,movie,"Comedy,Drama,Musical",5.1,16312.0,USA,24,39
tt0107478,Made in America,movie,Comedy,5.1,16374.0,"USA, France",31,49
tt1535612,The Son of No One,movie,"Action,Crime,Drama",5.1,16974.0,USA,15,36
tt1391034,And Soon the Darkness,movie,"Drama,Horror,Mystery",5.1,17238.0,"USA, Argentina, France",14,
tt0119123,Fire Down Below,movie,"Action,Drama,Thriller",5.1,17536.0,USA,14,40
tt0113114,Free Willy 2: The Adventure Home,movie,"Adventure,Drama,Family",5.1,17934.0,"France, USA, Luxembourg",50,
tt1945084,Everly,movie,"Action,Thriller",5.1,18024.0,USA,29,35
tt0120596,The Bachelor,movie,"Comedy,Romance",5.1,18253.0,USA,8,31
tt0283026,Swimfan,movie,"Drama,Thriller",5.1,19820.0,USA,15,29
tt3835080,31,movie,"Horror,Thriller",5.1,19879.0,"UK, USA",47,35
tt1020885,Vampire Killers,movie,"Action,Comedy,Fantasy",5.1,19940.0,UK,28,
tt2235779,The Quiet Ones,movie,"Horror,Mystery,Thriller",5.1,20074.0,UK,37,41
tt5360952,The Hurricane Heist,movie,"Action,Adventure,Crime",5.1,20147.0,"UK, USA",47,35
tt0116514,Hellraiser: Bloodline,movie,"Horror,Sci-Fi",5.1,20582.0,"USA, UK",25,21
tt0361620,First Daughter,movie,"Comedy,Drama,Romance",5.1,22063.0,USA,8,31
tt0097368,The Fly II,movie,"Drama,Horror,Sci-Fi",5.1,22302.0,"USA, UK, France",29,36
tt0102558,Nothing But Trouble,movie,Comedy,5.1,23809.0,USA,13,13
tt2231554,Grave Encounters 2,movie,"Horror,Mystery",5.1,24293.0,"Canada, USA",20,
tt0457495,Stormbreaker,movie,"Action,Adventure,Family",5.1,24293.0,"UK, USA, Germany",35,42
tt0118604,An American Werewolf in Paris,movie,"Comedy,Fantasy,Horror",5.1,24387.0,"UK, Netherlands, Luxembourg, USA, France, Germany",7,31
tt0429573,An American Haunting,movie,"Drama,History,Horror",5.1,25417.0,"UK, Canada, Romania, USA",14,38
tt0437179,See No Evil,movie,"Action,Horror,Thriller",5.1,26799.0,"USA, Australia",9,17
tt0061452,Casino Royale,movie,Comedy,5.1,29085.0,"UK, USA",27,48
tt0108162,Sliver,movie,"Drama,Thriller",5.1,30455.0,USA,11,38
tt0097138,Cyborg,movie,"Action,Sci-Fi,Thriller",5.1,30614.0,USA,22,24
tt0383010,The Three Stooges,movie,"Comedy,Family",5.1,31037.0,USA,51,56
tt0105629,Toys,movie,"Adventure,Comedy,Drama",5.1,31507.0,USA,29,40
tt0441796,Stay Alive,movie,"Fantasy,Horror,Mystery",5.1,31717.0,USA,10,24
tt0313911,Agent Cody Banks,movie,"Action,Adventure,Comedy",5.1,34181.0,"USA, Canada",38,41
tt0419984,Mr. Woodcock,movie,"Comedy,Romance,Sport",5.1,35727.0,USA,14,41
