tconst,rt_rating,mc_rating
tt0027977,98,96
tt0095765,90,80
tt0095327,100,94
tt0064116,95,80
tt0047396,98,100
tt0034583,99,100
tt0054215,96,97
tt2582802,94,88
tt0253474,95,85
tt1675434,75,57
tt0110357,93,88
tt0114814,88,77
tt0103064,93,75
tt0120586,83,62
tt0110413,73,64
tt0088763,97,87
tt0407887,90,85
tt0482571,76,66
tt0172495,78,67
tt0263975,,
tt0253997,,
tt0056058,100,85
tt0047478,100,98
tt0038650,94,89
tt0118799,81,59
tt6751668,99,96
tt0245429,97,96
tt0317248,91,79
tt0120689,79,61
tt0076759,93,90
tt0120815,93,91
tt0102926,95,85
tt0114369,82,65
tt0816692,73,74
tt0765833,,
tt0271383,,
tt0201368,,
tt0252597,,
tt0116860,,
tt0253614,,
tt0252489,,
tt5813916,,
tt0073486,93,84
tt0099685,96,90
tt0080684,94,82
tt0167261,95,87
tt0133093,88,73
tt0076276,,
tt0252490,,
tt0060196,97,90
tt0120737,91,92
tt0109830,71,82
tt0137523,79,66
tt1375666,87,74
tt0086935,,
tt0084302,,
tt0253779,,
tt0252488,,
tt0108052,98,94
tt0167260,93,94
tt0110912,92,94
tt0253828,,
tt0050083,100,96
tt0071562,96,90
tt0468569,94,84
tt5354160,,
tt0068646,97,100
tt0252487,,
tt0111161,91,81
